season,position,tier,share,mean_pts,median_pts,min_pts,iqr_pts,top12_flag,top24_flag,top36_flag
2005,QB,5.083333333333333,0.0037519660121142773,27.859998114407063,27.859998114407063,27.859998114407063,0.0,0,0,0
2005,QB,5.166666666666667,0.0036819368296992037,27.34000062942505,27.34000062942505,27.34000062942505,0.0,0,0,0
2005,QB,5.25,0.0036226810733549202,26.90000057220459,26.90000057220459,26.90000057220459,0.0,0,0,0
2005,QB,5.333333333333333,0.003170182514902344,23.53999972343445,23.53999972343445,23.53999972343445,0.0,0,0,0
2005,QB,5.416666666666667,0.0029412399075040055,21.84000015258789,21.84000015258789,21.84000015258789,0.0,0,0,0
2005,QB,5.5,0.0028065677354537407,20.8400000333786,20.8400000333786,20.8400000333786,0.0,0,0,0
2005,QB,5.583333333333333,0.002119739616256543,15.739999115467072,15.739999115467072,15.739999115467072,0.0,0,0,0
2005,QB,5.666666666666667,0.0020901116608236982,15.519998513162136,15.519998513162136,15.519998513162136,0.0,0,0,0
2005,QB,5.75,0.001812687160628055,13.459999561309814,13.459999561309814,13.459999561309814,0.0,0,0,0
2005,QB,5.833333333333333,0.0017803658960874897,13.219999954104424,13.219999954104424,13.219999954104424,0.0,0,0,0
2005,QB,5.916666666666667,0.0014948609829299798,11.100000381469727,11.100000381469727,11.100000381469727,0.0,0,0,0
2005,QB,6.0,0.0014921674781620373,11.079999923706055,11.079999923706055,11.079999923706055,0.0,0,0,0
2005,QB,6.083333333333333,0.0013413346788584187,9.960000038146973,9.960000038146973,9.960000038146973,0.0,0,0,0
2005,QB,6.166666666666667,0.0011743412362472739,8.720000267028809,8.720000267028809,8.720000267028809,0.0,0,0,0
2005,QB,6.25,0.0011150854477946464,8.27999997138977,8.27999997138977,8.27999997138977,0.0,0,0,0
2005,QB,6.333333333333333,0.0010504428103478545,7.799999952316284,7.799999952316284,7.799999952316284,0.0,0,0,0
2005,QB,6.416666666666667,0.000988493645560661,7.340000152587891,7.340000152587891,7.340000152587891,0.0,0,0,0
2005,QB,6.5,0.0009238509438971806,6.859999656677246,6.859999656677246,6.859999656677246,0.0,0,0,0
2005,QB,6.583333333333333,0.0008215001828818011,6.100000232458115,6.100000232458115,6.100000232458115,0.0,0,0,0
2005,QB,6.666666666666667,0.0007757116292937894,5.760000079870224,5.760000079870224,5.760000079870224,0.0,0,0,0
2005,QB,6.75,0.0006221853372628572,4.619999825954437,4.619999825954437,4.619999825954437,0.0,0,0,0
2005,QB,6.833333333333333,0.00047135253294230977,3.4999999031424522,3.4999999031424522,3.4999999031424522,0.0,0,0,0
2005,QB,6.916666666666667,0.0004040164679882782,3.0,3.0,3.0,0.0,0,0,0
2005,QB,7.0,0.00020470165849122138,1.5199998617172241,1.5199998617172241,1.5199998617172241,0.0,0,0,0
2005,QB,7.083333333333333,9.157706704059338e-05,0.6800000071525574,0.6800000071525574,0.6800000071525574,0.0,0,0,0
2005,QB,7.166666666666667,4.040162733314422e-05,0.2999998554587364,0.2999998554587364,0.2999998554587364,0.0,0,0,0
2005,QB,7.25,8.080324663920243e-06,0.059999965131282806,0.059999965131282806,0.059999965131282806,0.0,0,0,0
2005,QB,7.333333333333333,-2.6934431600572847e-05,-0.20000000298023224,-0.20000000298023224,-0.20000000298023224,0.0,0,0,0
2005,QB,7.416666666666667,-2.6934431600572847e-05,-0.20000000298023224,-0.20000000298023224,-0.20000000298023224,0.0,0,0,0
2005,QB,7.5,-2.6934431600572847e-05,-0.20000000298023224,-0.20000000298023224,-0.20000000298023224,0.0,0,0,0
2005,QB,7.583333333333333,-4.0401648404245025e-05,-0.30000001192092896,-0.30000001192092896,-0.30000001192092896,0.0,0,0,0
2005,RB,1.0,0.03560499372991507,415.6000069975853,415.6000069975853,415.6000069975853,0.0,1,1,1
2005,RB,1.0833333333333333,0.03168981537040198,369.9000086784363,369.9000086784363,369.9000086784363,0.0,1,1,1
2005,RB,1.1666666666666667,0.031465356282886284,367.2800054550171,367.2800054550171,367.2800054550171,0.0,1,1,1
2005,RB,1.25,0.031210056117751666,364.3000091314316,364.3000091314316,364.3000091314316,0.0,1,1,1
2005,RB,1.3333333333333333,0.02831436614331188,330.50000953674316,330.50000953674316,330.50000953674316,0.0,1,1,1
2005,RB,1.4166666666666667,0.025341571488432274,295.80000400543213,295.80000400543213,295.80000400543213,0.0,1,1,1
2005,RB,1.5,0.025091411075664715,292.8800015449524,292.8800015449524,292.8800015449524,0.0,1,1,1
2005,RB,1.5833333333333335,0.022685761063721537,264.8000032901764,264.8000032901764,264.8000032901764,0.0,1,1,1
2005,RB,1.6666666666666665,0.02155489993390276,251.6000039577484,251.6000039577484,251.6000039577484,0.0,1,1,1
2005,RB,1.75,0.020783858174635222,242.60000348091125,242.60000348091125,242.60000348091125,0.0,1,1,1
2005,RB,1.8333333333333335,0.020543978573842096,239.80000400543213,239.80000400543213,239.80000400543213,0.0,1,1,1
2005,RB,1.9166666666666665,0.02026983050533711,236.6000051498413,236.6000051498413,236.6000051498413,0.0,1,1,1
2005,RB,2.0,0.019533057111653287,228.00000286102295,228.00000286102295,228.00000286102295,0.0,0,1,1
2005,RB,2.083333333333333,0.018470732713001932,215.59999990463257,215.59999990463257,215.59999990463257,0.0,0,1,1
2005,RB,2.166666666666667,0.01799954075600384,210.10000228881836,210.10000228881836,210.10000228881836,0.0,0,1,1
2005,RB,2.25,0.017588318530692582,205.30000257492065,205.30000257492065,205.30000257492065,0.0,0,1,1
2005,RB,2.333333333333333,0.017494080249591367,204.20000433921814,204.20000433921814,204.20000433921814,0.0,0,1,1
2005,RB,2.416666666666667,0.017099992207071965,199.60000371932983,199.60000371932983,199.60000371932983,0.0,0,1,1
2005,RB,2.5,0.01709142514631448,199.500004529953,199.500004529953,199.500004529953,0.0,0,1,1
2005,RB,2.583333333333333,0.01608907049977559,187.7999997138977,187.7999997138977,187.7999997138977,0.0,0,1,1
2005,RB,2.666666666666667,0.0157720866576937,184.0999994277954,184.0999994277954,184.0999994277954,0.0,0,1,1
2005,RB,2.75,0.015575042942818447,181.80000269412994,181.80000269412994,181.80000269412994,0.0,0,1,1
2005,RB,2.833333333333333,0.015446536091877218,180.30000388622284,180.30000388622284,180.30000388622284,0.0,0,1,1
2005,RB,2.916666666666667,0.014726897075028734,171.90000295639038,171.90000295639038,171.90000295639038,0.0,0,1,1
2005,RB,3.0,0.013767378733133134,160.70000576972961,160.70000576972961,160.70000576972961,0.0,0,0,1
2005,RB,3.0833333333333335,0.013715975745606518,160.10000336170197,160.10000336170197,160.10000336170197,0.0,0,0,1
2005,RB,3.1666666666666665,0.01352749880552993,157.90000247955322,157.90000247955322,157.90000247955322,0.0,0,0,1
2005,RB,3.25,0.01184834129359362,138.30000257492065,138.30000257492065,138.30000257492065,0.0,0,0,1
2005,RB,3.3333333333333335,0.01165986450160285,136.1000034213066,136.1000034213066,136.1000034213066,0.0,0,0,1
2005,RB,3.4166666666666665,0.011617028438875616,135.59999861568213,135.59999861568213,135.59999861568213,0.0,0,0,1
2005,RB,3.5,0.011462820329704125,133.80000135302544,133.80000135302544,133.80000135302544,0.0,0,0,1
2005,RB,3.5833333333333335,0.011154403591784181,130.20000076293945,130.20000076293945,130.20000076293945,0.0,0,0,1
2005,RB,3.6666666666666665,0.011145836224642245,130.09999799728394,130.09999799728394,130.09999799728394,0.0,0,0,1
2005,RB,3.75,0.01094879233614914,127.79999923706055,127.79999923706055,127.79999923706055,0.0,0,0,1
2005,RB,3.8333333333333335,0.010931658250379027,127.6000012755394,127.6000012755394,127.6000012755394,0.0,0,0,1
2005,RB,3.9166666666666665,0.010905956909807944,127.30000185966492,127.30000185966492,127.30000185966492,0.0,0,0,1
2005,RB,4.0,0.010683211415210565,124.70000058412552,124.70000058412552,124.70000058412552,0.0,0,0,0
2005,RB,4.083333333333334,0.010529003070506028,122.90000057220459,122.90000057220459,122.90000057220459,0.0,0,0,0
2005,RB,4.166666666666666,0.010014975202058025,116.8999999165535,116.8999999165535,116.8999999165535,0.0,0,0,0
2005,RB,4.25,0.009706558674139089,113.30000177770853,113.30000177770853,113.30000177770853,0.0,0,0,0
2005,RB,4.333333333333334,0.009655155951507365,112.70000246167183,112.70000246167183,112.70000246167183,0.0,0,0,0
2005,RB,4.416666666666666,0.009643161722785662,112.55999958515167,112.55999958515167,112.55999958515167,0.0,0,0,0
2005,RB,4.5,0.009363873396379275,109.30000096559525,109.30000096559525,109.30000096559525,0.0,0,0,0
2005,RB,4.583333333333334,0.00898691973580162,104.90000176429749,104.90000176429749,104.90000176429749,0.0,0,0,0
2005,RB,4.666666666666666,0.008789875786031624,102.60000228881836,102.60000228881836,102.60000228881836,0.0,0,0,0
2005,RB,4.75,0.0086528015270972,101.00000023841858,101.00000023841858,101.00000023841858,0.0,0,0,0
2005,RB,4.833333333333334,0.008524294473176272,99.49999906122684,99.49999906122684,99.49999906122684,0.0,0,0,0
2005,RB,4.916666666666666,0.008438623257938947,98.5000000745058,98.5000000745058,98.5000000745058,0.0,0,0,0
2005,RB,5.0,0.008344384942369481,97.40000143647194,97.40000143647194,97.40000143647194,0.0,0,0,0
2005,RB,5.083333333333333,0.008258713554790902,96.40000043809414,96.40000043809414,96.40000043809414,0.0,0,0,0
2005,RB,5.166666666666667,0.008250146478714197,96.30000106990337,96.30000106990337,96.30000106990337,0.0,0,0,0
2005,RB,5.25,0.00788175975251044,91.99999958276749,91.99999958276749,91.99999958276749,0.0,0,0,0
2005,RB,5.333333333333333,0.007444836268330619,86.90000140666962,86.90000140666962,86.90000140666962,0.0,0,0,0
2005,RB,5.416666666666667,0.00743626901352965,86.79999995231628,86.79999995231628,86.79999995231628,0.0,0,0,0
2005,RB,5.5,0.0073934336076140845,86.30000281333923,86.30000281333923,86.30000281333923,0.0,0,0,0
2005,RB,5.583333333333333,0.006870838489471521,80.20000076293945,80.20000076293945,80.20000076293945,0.0,0,0,0
2005,RB,5.666666666666667,0.006665227362773271,77.80000074207783,77.80000074207783,77.80000074207783,0.0,0,0,0
2005,RB,5.75,0.0063996464622603265,74.70000232756138,74.70000232756138,74.70000232756138,0.0,0,0,0
2005,RB,5.833333333333333,0.006091229633701647,71.10000067949295,71.10000067949295,71.10000067949295,0.0,0,0,0
2005,RB,5.916666666666667,0.0059884240263097565,69.90000015497208,69.90000015497208,69.90000015497208,0.0,0,0,0
2005,RB,6.0,0.005611470394455646,65.50000128895044,65.50000128895044,65.50000128895044,0.0,0,0,0
2005,RB,6.083333333333333,0.005542933348605857,64.70000123977661,64.70000123977661,64.70000123977661,0.0,0,0,0
2005,RB,6.166666666666667,0.005071741146500205,59.20000076293945,59.20000076293945,59.20000076293945,0.0,0,0,0
2005,RB,6.25,0.004951801299507674,57.80000048130751,57.80000048130751,57.80000048130751,0.0,0,0,0
2005,RB,6.333333333333333,0.0049003985590035225,57.20000095665455,57.20000095665455,57.20000095665455,0.0,0,0,0
2005,RB,6.416666666666667,0.004857562913086803,56.70000101625919,56.70000101625919,56.70000101625919,0.0,0,0,0
2005,RB,6.5,0.004806160212795611,56.10000196099281,56.10000196099281,56.10000196099281,0.0,0,0,0
2005,RB,6.583333333333333,0.004780458793075212,55.80000162124634,55.80000162124634,55.80000162124634,0.0,0,0,0
2005,RB,6.666666666666667,0.004763324375388609,55.59999978542328,55.59999978542328,55.59999978542328,0.0,0,0,0
2005,RB,6.75,0.004412071993466847,51.49999927729368,51.49999927729368,51.49999927729368,0.0,0,0,0
2005,RB,6.833333333333333,0.004360669381899485,50.900001257658005,50.900001257658005,50.900001257658005,0.0,0,0,0
2005,RB,6.916666666666667,0.004360669252962695,50.899999752640724,50.899999752640724,50.899999752640724,0.0,0,0,0
2005,RB,7.0,0.004240729604481758,49.50000178813934,49.50000178813934,49.50000178813934,0.0,0,0,0
2005,RB,7.083333333333333,0.00420646108570582,49.1000018119812,49.1000018119812,49.1000018119812,0.0,0,0,0
2005,RB,7.166666666666667,0.0038466414745151264,44.900000147521496,44.900000147521496,44.900000147521496,0.0,0,0,0
2005,RB,7.25,0.0036752988940397546,42.90000042319298,42.90000042319298,42.90000042319298,0.0,0,0,0
2005,RB,7.333333333333333,0.003521090608058904,41.100001096725464,41.100001096725464,41.100001096725464,0.0,0,0,0
2005,RB,7.416666666666667,0.00314413676365058,36.69999974966049,36.69999974966049,36.69999974966049,0.0,0,0,0
2005,RB,7.5,0.003015629887177313,35.200000643730164,35.200000643730164,35.200000643730164,0.0,0,0,0
2005,RB,7.583333333333333,0.0026986460227548872,31.500000096857548,31.500000096857548,31.500000096857548,0.0,0,0,0
2005,RB,7.666666666666667,0.0025872733335415834,30.200000137090683,30.200000137090683,30.200000137090683,0.0,0,0,0
2005,RB,7.75,0.002587273315669157,30.199999928474426,30.199999928474426,30.199999928474426,0.0,0,0,0
2005,RB,7.833333333333333,0.0023559609032937053,27.50000113248825,27.50000113248825,27.50000113248825,0.0,0,0,0
2005,RB,7.916666666666667,0.002355960843293417,27.500000432133675,27.500000432133675,27.500000432133675,0.0,0,0,0
2005,RB,8.0,0.002158916815650706,25.200000047683716,25.200000047683716,25.200000047683716,0.0,0,0,0
2005,RB,8.083333333333332,0.002124648327513213,24.800000429153442,24.800000429153442,24.800000429153442,0.0,0,0,0
2005,RB,8.166666666666668,0.002081812693085911,24.300000622868538,24.300000622868538,24.300000622868538,0.0,0,0,0
2005,RB,8.25,0.001961872835242265,22.90000021457672,22.90000021457672,22.90000021457672,0.0,0,0,0
2005,RB,8.333333333333332,0.0019533057578889576,22.800000831484795,22.800000831484795,22.800000831484795,0.0,0,0,0
2005,RB,8.416666666666668,0.0017733959513361592,20.69999998807907,20.69999998807907,20.69999998807907,0.0,0,0,0
2005,RB,8.5,0.001696291786643502,19.800000071525574,19.800000071525574,19.800000071525574,0.0,0,0,0
2005,RB,8.583333333333332,0.0014992477858094305,17.5,17.5,17.5,0.0,0,0,0
2005,RB,8.666666666666668,0.001482113541740684,17.300000190734863,17.300000190734863,17.300000190734863,0.0,0,0,0
2005,RB,8.75,0.001473546428004223,17.200000382959843,17.200000382959843,17.200000382959843,0.0,0,0,0
2005,RB,8.833333333333332,0.0013536066090969344,15.800000429153442,15.800000429153442,15.800000429153442,0.0,0,0,0
2005,RB,8.916666666666668,0.0013364723343897427,15.600000262260437,15.600000262260437,15.600000262260437,0.0,0,0,0
2005,RB,9.0,0.001302203799656281,15.20000009983778,15.20000009983778,15.20000009983778,0.0,0,0,0
2005,RB,9.083333333333334,0.0012508010425563046,14.600000381469727,14.600000381469727,14.600000381469727,0.0,0,0,0
2005,RB,9.166666666666666,0.0012422339217985333,14.50000049173832,14.50000049173832,14.50000049173832,0.0,0,0,0
2005,RB,9.25,0.0011993982694988047,14.000000476837158,14.000000476837158,14.000000476837158,0.0,0,0,0
2005,RB,9.333333333333334,0.001147995484313587,13.400000430643559,13.400000430643559,13.400000430643559,0.0,0,0,0
2005,RB,9.416666666666666,0.0011308611553508153,13.199999630451202,13.199999630451202,13.199999630451202,0.0,0,0,0
2005,RB,9.5,0.001079458397612538,12.599999904632568,12.599999904632568,12.599999904632568,0.0,0,0,0
2005,RB,9.583333333333334,0.0009852200041703567,11.500000357627869,11.500000357627869,11.500000357627869,0.0,0,0,0
2005,RB,9.666666666666666,0.0008652801578161276,10.100000083446503,10.100000083446503,10.100000083446503,0.0,0,0,0
2005,RB,9.75,0.0008567130204625318,10.0,10.0,10.0,0.0,0,0,0
2005,RB,9.833333333333334,0.0008395787661809701,9.800000071525574,9.800000071525574,9.800000071525574,0.0,0,0,0
2005,RB,9.916666666666666,0.0007710417426717144,9.000000283122063,9.000000283122063,9.000000283122063,0.0,0,0,0
2005,RB,10.0,0.0007624745555306451,8.899999618530273,8.899999618530273,8.899999618530273,0.0,0,0,0
2005,RB,10.083333333333334,0.0006511018873812722,7.599999904632568,7.599999904632568,7.599999904632568,0.0,0,0,0
2005,RB,10.166666666666666,0.0006339676433125256,7.400000095367432,7.400000095367432,7.400000095367432,0.0,0,0,0
2005,RB,10.25,0.0006339676356529142,7.4000000059604645,7.4000000059604645,7.4000000059604645,0.0,0,0,0
2005,RB,10.333333333333334,0.0006254005270228607,7.300000257790089,7.300000257790089,7.300000257790089,0.0,0,0,0
2005,RB,10.416666666666666,0.0006254005110653372,7.300000071525574,7.300000071525574,7.300000071525574,0.0,0,0,0
2005,RB,10.5,0.0005311621086869428,6.200000420212746,6.200000420212746,6.200000420212746,0.0,0,0,0
2005,RB,10.583333333333334,0.000514027812277519,6.0,6.0,6.0,0.0,0,0,0
2005,RB,10.666666666666666,0.0005054606953495533,5.900000154972076,5.900000154972076,5.900000154972076,0.0,0,0,0
2005,RB,10.75,0.0004968935682087726,5.800000190734863,5.800000190734863,5.800000190734863,0.0,0,0,0
2005,RB,10.833333333333334,0.0004369236322656392,5.099999904632568,5.099999904632568,5.099999904632568,0.0,0,0,0
2005,RB,10.916666666666666,0.0004026551198727103,4.700000002980232,4.700000002980232,4.700000002980232,0.0,0,0,0
2005,RB,11.0,0.0003598194624665743,4.199999928474426,4.199999928474426,4.199999928474426,0.0,0,0,0
2005,RB,11.083333333333334,0.0003255509436906361,3.799999952316284,3.799999952316284,3.799999952316284,0.0,0,0,0
2005,RB,11.166666666666666,0.0002998495571618861,3.5,3.5,3.5,0.0,0,0,0
2005,RB,11.25,0.0002741481706331362,3.200000047683716,3.200000047683716,3.200000047683716,0.0,0,0,0
2005,RB,11.333333333333334,0.0002484467841043863,2.9000000953674316,2.9000000953674316,2.9000000953674316,0.0,0,0,0
2005,RB,11.416666666666666,0.0002484467841043863,2.9000000953674316,2.9000000953674316,2.9000000953674316,0.0,0,0,0
2005,RB,11.5,0.0002313125196100096,2.700000047683716,2.700000047683716,2.700000047683716,0.0,0,0,0
2005,RB,11.583333333333334,0.00021417825511563295,2.5,2.5,2.5,0.0,0,0,0
2005,RB,11.666666666666666,0.00017990973889289843,2.1000000536441803,2.1000000536441803,2.1000000536441803,0.0,0,0,0
2005,RB,11.75,0.00014564121756375644,1.7000000476837158,1.7000000476837158,1.7000000476837158,0.0,0,0,0
2005,RB,11.833333333333334,0.00011993982082219144,1.399999976158142,1.399999976158142,1.399999976158142,0.0,0,0,0
2005,RB,11.916666666666666,5.996991041109572e-05,0.699999988079071,0.699999988079071,0.699999988079071,0.0,0,0,0
2005,RB,12.0,5.1402783270314914e-05,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.0,0,0,0
2005,RB,12.083333333333334,3.4268521329142024e-05,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.0,0,0,0
2005,RB,12.166666666666666,2.5701391635157457e-05,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.0,0,0,0
2005,RB,12.25,0.0,0.0,0.0,0.0,0.0,0,0,0
2005,TE,1.0,0.051496601234426655,259.1000030040741,259.1000030040741,259.1000030040741,0.0,1,1,1
2005,TE,1.0833333333333333,0.0409627541777249,206.100004196167,206.100004196167,206.100004196167,0.0,1,1,1
2005,TE,1.1666666666666667,0.04076400177336243,205.10000133514404,205.10000133514404,205.10000133514404,0.0,1,1,1
2005,TE,1.25,0.04004849527846505,201.50000190734863,201.50000190734863,201.50000190734863,0.0,1,1,1
2005,TE,1.3333333333333333,0.036510713417531836,183.7000060081482,183.7000060081482,183.7000060081482,0.0,1,1,1
2005,TE,1.4166666666666667,0.03587470682293013,180.5000023841858,180.5000023841858,180.5000023841858,0.0,1,1,1
2005,TE,1.5,0.03531820140804962,177.70000100135803,177.70000100135803,177.70000100135803,0.0,1,1,1
2005,TE,1.5833333333333335,0.03255555077769102,163.80000042915344,163.80000042915344,163.80000042915344,0.0,1,1,1
2005,TE,1.6666666666666665,0.029256270892179075,147.20000338554382,147.20000338554382,147.20000338554382,0.0,1,1,1
2005,TE,1.75,0.02905751910383629,146.2000036239624,146.2000036239624,146.2000036239624,0.0,1,1,1
2005,TE,1.8333333333333335,0.02873951585392157,144.60000205039978,144.60000205039978,144.60000205039978,0.0,1,1,1
2005,TE,1.9166666666666665,0.026235243074394628,132.00000381469727,132.00000381469727,132.00000381469727,0.0,1,1,1
2005,TE,2.0,0.025996740435567534,130.80000162124634,130.80000162124634,130.80000162124634,0.0,0,1,1
2005,TE,2.083333333333333,0.025479986108101982,128.20000386238098,128.20000386238098,128.20000386238098,0.0,0,1,1
2005,TE,2.166666666666667,0.024108597711826076,121.30000019073486,121.30000019073486,121.30000019073486,0.0,0,1,1
2005,TE,2.25,0.02309496367657292,116.20000183582306,116.20000183582306,116.20000183582306,0.0,0,1,1
2005,TE,2.333333333333333,0.022975712475624695,115.60000133514404,115.60000133514404,115.60000133514404,0.0,0,1,1
2005,TE,2.416666666666667,0.02053106485825016,103.30000114440918,103.30000114440918,103.30000114440918,0.0,0,1,1
2005,TE,2.5,0.02009381097602078,101.10000193119049,101.10000193119049,101.10000193119049,0.0,0,1,1
2005,TE,2.583333333333333,0.018702547912680802,94.10000085830688,94.10000085830688,94.10000085830688,0.0,0,1,1
2005,TE,2.666666666666667,0.016019398272498864,80.60000157356262,80.60000157356262,80.60000157356262,0.0,0,1,1
2005,TE,2.75,0.015164765056638852,76.29999995231628,76.29999995231628,76.29999995231628,0.0,0,1,1
2005,TE,2.833333333333333,0.014787136976274637,74.40000200271606,74.40000200271606,74.40000200271606,0.0,0,1,1
2005,TE,2.916666666666667,0.014369757761109329,72.30000019073486,72.30000019073486,72.30000019073486,0.0,0,1,1
2005,TE,3.0,0.013793377300075703,69.39999949932098,69.39999949932098,69.39999949932098,0.0,0,0,1
2005,TE,3.0833333333333335,0.013395873841855463,67.40000057220459,67.40000057220459,67.40000057220459,0.0,0,0,1
2005,TE,3.1666666666666665,0.013375998582464762,67.30000019073486,67.30000019073486,67.30000019073486,0.0,0,0,1
2005,TE,3.25,0.013197122290443331,66.40000200271606,66.40000200271606,66.40000200271606,0.0,0,0,1
2005,TE,3.3333333333333335,0.01319712187581469,66.3999999165535,66.3999999165535,66.3999999165535,0.0,0,0,1
2005,TE,3.4166666666666665,0.012123861932077575,60.99999976158142,60.99999976158142,60.99999976158142,0.0,0,0,1
2005,TE,3.5,0.011984736064065282,60.30000185966492,60.30000185966492,60.30000185966492,0.0,0,0,1
